label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72
PLEASE,0.24592743689093538,-0.5318219718516789,-0.10763630400312635,-0.36302304748971637,1.5659534027617847,0.5033139768137302,0.3531870483008312,0.014446434515304543,-0.12613094863613045,-0.27561646656074745,0.012306654746827333,-0.35513237724526747,0.04784729534476944,-0.6127210870350077,-0.19978092802929132,-0.22682031033939457,0.576398011146487,0.3040554313144275,-0.12360240372774159,-0.29056518207221416,0.050716728135680705,-0.29363612279739854,0.15472647134103562,0.3929830468855145,0.21995279960208056,0.03877987014294225,-0.027791201251533934,0.3618732266790174,0.4464448144041838,0.1586711637265359,-0.28535626262106617,0.032016206343688056,-0.4096475713442378,0.3057458674565722,-0.12763979703782827,-0.33747549588579795,-0.2319221850360185,0.02923235531158702,0.3174090251205593,-0.018116757136840703,0.2833270504043954,-0.0770989196772926,0.15419225761260952,0.039857581847337106,0.036243378577888175,-0.5747021178095757,-0.0604056883735991,-0.24237868728752332,-0.2207111162106734,0.48311726935277066,-0.2280851478260748,-0.21227436410968856,-0.055332803202557054,0.4280607962208193,-0.10588707586796606,0.25245127153890057,0.32977623801387496,-0.1627860154126119,-0.1883621471007277,-0.08534199824147179,0.33023367246130536,-0.5167984364646248,-0.14910427226336984,0.11818686726890047,0.007757691725685356,-0.15981279260693892,-0.09633834560045229,-0.2596725838350543,0.02396595353690323,-0.034344993798373497,0.33731132105959427,-0.3841484195359003,0.19396041577327744
PLEASE,0.329688378945045,-0.5932550803306806,0.0296106134430269,-0.24199994357048996,1.5646948456820755,0.48286463331702406,0.3796155604313372,-0.12403774518845645,-0.2995153956279494,-0.3163257312135265,0.009391039671627865,-0.536978890923308,-0.01363188018193394,-0.5284438412809513,-0.23126754972243507,-0.30747004766936825,0.5247170100328844,0.2905611937527972,-0.029438367699559417,-0.5277871025382611,-0.016859017221221365,-0.1883457582685878,-0.10322932726776993,0.24126401399189354,0.06653369874366091,0.29733432373498603,-0.03693232726476717,0.5139712839779098,0.42967093292700254,-0.07899312021467811,0.029745418850530947,-0.024841153808091557,-0.28334590237557505,0.1791049191746263,0.03664883035600247,-0.2245336537177553,-0.1594767110188174,-0.09489589528277766,0.5490869837566372,0.010380084395104683,0.20731427067906347,-0.2770928997303601,0.1543399061534304,-0.07720907666976057,0.06717090169688211,-0.3543443527982132,0.10819632783137681,-0.08639915231853734,-0.2956509746729087,0.5868008651620389,-0.34134644172838774,-0.024634469747491283,0.059888871576004296,0.3831334489863031,-0.08264823097455821,0.24277224702097763,0.30201295296875386,-0.2754287519831782,-0.13626277416977636,-0.048172693395742164,0.22112581135096504,-0.3483998395981275,-0.1801077314624833,0.24192652710403045,0.1320963390874073,0.010556957258345614,0.04174035426456142,-0.29822796419956243,0.0022443556843069062,-0.08160059673813896,0.30563243742858615,-0.27633979099795486,0.39087574392391855
PLEASE,0.425219627283,-0.4314958385137004,0.2811375000902618,-0.22343783320626354,1.5212412526377255,0.54865393451464,0.359632978586486,-0.07538684100951681,-0.3153958459177962,-0.38628735717752016,0.07680731222112139,-0.29745323042581634,0.20492840833251064,-0.5634161558167133,-0.05905083925488759,-0.174909934171259,0.43192576123784177,0.33828927072648923,-0.07480930943494649,-0.3157802671862131,0.19018942499007999,-0.19849917086995778,-0.13452230445061356,0.3611671938586967,-0.009551567984173337,0.14590442516717386,0.04852051797923593,0.3805700404104552,0.3496944329667326,-0.02970335098622663,-0.22121335697074251,-0.05094938179532505,-0.30500737531343536,0.1831643813614707,-0.024911848939523112,-0.2943276474129605,-0.3054112994946321,0.05359122168539654,0.3632305253276337,0.2858874541780462,0.21891613421117984,-0.03014756215076192,0.015896033939211053,-0.0883921996264232,0.1389589004112078,-0.2515844397795427,-0.02371898520628886,-0.26988210245257177,-0.06974242243831584,0.46562177921696285,-0.3347547441406825,-0.23757733233963174,0.04899886038703293,0.4480393988383997,-0.020283081532178643,0.2055185786885405,0.27735788320235544,-0.511513336719261,-0.18288731311538864,-0.1732145396189516,0.3281326220906661,-0.4773180398706203,0.032491244637431305,0.2187177685737404,-0.0335679185248996,-0.011265248832558791,0.07126636488307667,-0.3864082631331862,-0.046178934125401055,0.04411508523103731,0.483149475910419,-0.3812186174761616,0.41967474306201313
HELP,0.036051515187342786,0.07363502803155922,-0.1170071202399484,-0.43562373341853833,-0.007218217643040217,1.920840734922001,0.015318173699396559,-0.33150586246704417,0.4998807610895872,-0.15926558482998682,-0.2693212005858719,-0.11935814706955285,0.35151507436661455,0.05390027858921467,-0.11352518075672824,0.17063405954845487,-0.13342418864071692,0.1536801767005861,-0.3111260756284353,0.3130477211022799,0.286619844435295,0.2880238980319305,0.05072018046740166,-0.006012788160297655,-0.3465187031967086,0.40799218793418696,-0.42397721634608626,-0.4896762602201414,0.014647795762271487,0.1460656338939662,-0.5849491108143138,0.42053160200913625,0.40978187908527625,0.315974619429224,-0.03225829977819622,0.34489522474902656,-0.29717056964825256,-0.04914273277528313,0.42390285689714646,0.3830031093529199,0.39329306126680547,-0.25498800553564294,-0.28624359861882814,-0.053926008227858035,-0.028430784777018974,-0.14747174217273215,-0.08261482231333639,0.16964706230772852,0.25589471838398664,0.20989848854960932,0.32776885184061416,-0.37527128087152,-0.36216715524633325,0.27015108263355647,0.0945063178980808,0.06257390071894688,-0.4447034958308034,-0.2825680693530649,0.12382269377297905,0.46648829567465055,0.4243770889685414,0.01124209651926715,-0.07030318960243906,0.30831011845837253,0.018319408447776336,-0.04947295329815504,0.4068172706972388,0.2555981378376677,0.4154721947807811,-0.27203270443333144,-0.05208486197045484,0.3105759859947028,-0.38266222991202437
HELP,0.01800309725836724,0.13868982408321656,-0.21133875192605944,-0.43921477980246104,0.03169243350237369,2.0038173373869883,0.17010321720871546,-0.3579970828905127,0.5001899367093163,-0.14507500713707233,-0.21088967642785994,-0.11741765365247239,-0.009329851575167428,-0.07549312675324588,0.0039816466743881375,0.2230313202846701,-0.2269750729461016,0.3481327351586479,-0.4737074085374997,0.23983900859238497,0.12501366166007363,0.05230416673962973,0.1011318777088043,0.058265431187798866,-0.4672701580251575,0.42418949767377795,-0.39276913903805544,-0.4399124658472823,0.13138884523808725,0.26259421374934927,-0.23710559068482914,0.4530800474077842,0.4623083031152161,0.037430016438157215,-0.07829601397960916,0.17533344464229705,-0.06195474255984082,-0.005297972693575897,0.4613707967323797,0.5767952332400046,0.23839198467458783,-0.13524203186012984,-0.26309920684056987,-0.16753162433945018,-0.12496114535139988,-0.24624253908391788,-0.08667953307590301,0.31140477614727713,0.34279074211916805,0.33680003198140024,0.29906346545823836,-0.5158319347514481,-0.5147306064475634,0.2503210627128943,-0.13114377232901014,0.020147126330792152,-0.49224139227041036,-0.25871485278031636,0.14889431366526107,0.388177959600725,0.4157893673859657,-0.04609595107233884,-0.11159445872304402,0.2870249423968474,-0.04017145026760578,0.054143865399605674,0.4778270294964492,0.36501840642067523,0.46962874525152015,-0.29243500405504524,-0.017380958582715024,0.28270390829999265,-0.5094520858610311
HELP,0.0026074388064578347,0.10417540722515936,-0.25809116102233515,-0.5372544705987881,-0.17426935415797135,1.933922778381077,0.21169852285952073,-0.443883460896745,0.20479093221233396,-0.24625957747119875,-0.2687260189250482,-0.22090264969452092,0.02700534280790131,0.062083219892044,-0.0032949561651981337,0.21555043838249524,-0.15045095974960376,0.24767789572060284,-0.3636051751974531,0.39303065224384126,0.20855853802751773,0.24936399442301047,0.07964176395398545,0.20907706713084873,-0.3459318591096489,0.22520350408374643,-0.4281204567526718,-0.3658759670736487,0.21100443576922107,0.3136230980009555,-0.47418405091720095,0.45058834680465626,0.4870221554766378,0.14229668765988934,-0.1002639421731356,0.27019628949880775,-0.18989475561585334,0.01586041522955449,0.3582002136046277,0.40885037152980563,0.5209764776805212,-0.3216757377033727,-0.34575131186660046,-0.206461994647932,-0.12044011762641615,-0.2566348777890603,-0.11738112656427843,0.00023168356846314797,0.18188869830088486,0.39988584490180845,0.3511815717966727,-0.5275406649661907,-0.41880900405994814,0.3347693988475597,0.11263197593185095,0.06796819140558187,-0.36929332356379174,-0.40776192081930296,0.053849654447417475,0.3722916022495926,0.44335407980602587,-0.07252308717840962,0.06622783203925034,0.28314241117401007,0.01546787320918138,0.09884042959051824,0.47779903751204167,0.21016789486681908,0.32449240939968627,-0.3146468168631115,0.022235782561522706,0.2898402495073787,-0.30560077710891764
HELP,-0.048949669897486364,0.15063909904951164,-0.25970704384826293,-0.37775190315126683,-0.33052498342262243,1.9972052557278164,0.20104603378752756,-0.4506363919113353,0.4868264307748198,-0.23617295489483286,-0.2512359706510771,-0.1757467282273419,0.33212822907084183,0.15224280608061697,0.04750425067991517,0.1445125045845314,-0.17197508262668162,0.21701459406472018,-0.25890945383877584,0.29385814713579783,0.07384837088117122,0.18969827622106672,-0.08640000045004446,0.17909883038786847,-0.4889291387497631,0.3537501277182323,-0.3844151775575464,-0.35550264948251104,0.04551864712344522,0.25567355314128853,-0.3679738259903183,0.33219015253177897,0.49446014117711484,0.21135343852910304,0.027136012438973768,0.24601530401312793,-0.120463647136883,0.029464150593321047,0.47643911554718643,0.293740896362898,0.3027926253581238,-0.15716560107750088,-0.38795329387615185,-0.17021240321314934,-0.08685286009412312,-0.2655277268557162,-0.09781522368914414,0.13671963241808519,0.43135308926168614,0.1855733019050459,0.4296323766846859,-0.4396217636338527,-0.505147960844661,0.353322677290009,0.07833790268094798,0.08100813735076424,-0.42610951127037305,-0.29244516131237164,0.07229133486511718,0.4199372640164828,0.3990682432363406,-0.005987144024845681,0.06785996041373979,0.35427269865169553,-0.07672151693057055,0.11975869245370607,0.41477860991300797,0.27372046003010814,0.44354020677487427,-0.26282956972965715,0.08574050181453288,0.38551082236543327,-0.3314244742131897
HELP,0.031338655224030496,0.18884225417723507,-0.17122283515895023,-0.5609672530281159,0.02851235699699403,1.9114629497120978,0.08845250170502408,-0.5549824423502535,0.4120714618199948,-0.21921422234218355,-0.377439701817231,-0.16664710784902512,0.03734688246984232,0.2599132940170721,-0.05413514074438773,0.18272139693680356,-0.25344436660539044,0.3842946432557889,-0.3545003851785811,0.22462765677576954,0.22036650604392624,0.07278007471453167,0.031562240827175764,0.30951351000893335,-0.37487432681373545,0.40258298235016127,-0.3748479491597553,-0.21448184783446103,0.17358122529876469,0.2745850332385334,-0.35143712360286644,0.34989002008511094,0.5357111360604844,0.025505695313011223,-0.048118338113693586,-0.005210001731709296,-0.13952827492339762,-0.058245326783561764,0.5050426440307583,0.4868708340899658,0.516996787627315,-0.3242396566099629,-0.18446007681046597,-0.033866986521619596,0.002443776383011763,-0.12260466651265331,-0.11221939014934723,0.07866344967553039,0.3234210669100966,0.11507156543575155,0.2810031570854867,-0.6095001409715723,-0.5085587205064506,0.3407465680401142,0.07351029242226895,0.08221376940495811,-0.43378106026066204,-0.39555536825786586,0.10854932243980453,0.30467376159585935,0.3642586219402393,0.04838578606018199,-0.02336635338222723,0.28467516305879803,-0.12934093890940668,-0.006671328892776197,0.3180570339438641,0.2962689553510516,0.3329838826218974,-0.2733895655749089,0.01280062579596926,0.47623547043674364,-0.3490747340966356
HELP,-0.22391188703915504,0.016961182731340632,-0.15396729681327856,-0.5455229964133813,-0.34238095206223534,2.0384445246865663,0.1839190161262985,-0.3743661470497567,0.3364077697573527,-0.1969110089776908,-0.3125793328549431,-0.1865204472022639,0.0035555780590392494,0.16599116947845777,-0.13420517770366586,0.31611956987349354,-0.1803490024236546,0.24290716194507184,-0.3113180878857418,0.3412886296512637,0.2731498441858346,0.20825975139826908,-0.08970228969372221,0.1714519425821278,-0.27485949450755276,0.4593653638903772,-0.3717516882624053,-0.28760352851871157,0.13274571574575966,0.33211184221748113,-0.460278738511499,0.3123579288603193,0.47912792885966354,0.04054364606549575,-0.10315820505333821,0.18377268615271516,0.027182466289900314,0.004154404831173988,0.44510365372328037,0.35786640068119324,0.27956887934777463,-0.30307614448566433,-0.15247531296653674,-0.17559345678456406,-0.01080128029598841,-0.1267473040718715,-0.17309515464480424,0.23167419883862894,0.21190106915620133,0.3480567870089213,0.34980773956997924,-0.6109392091243036,-0.5121069692492868,0.14658787805886098,0.12614139294816856,0.07616184009792822,-0.6256805349816054,-0.21462644829115643,0.09538116389441212,0.24047742170801029,0.5512206641388984,0.009002365122808014,0.021999720553132613,0.3010956485901095,-0.08343775678526714,-0.08750538642941139,0.5078773805509603,0.25202209147302257,0.4108379424362436,-0.44529938331493213,-0.08107187620828374,0.3912571301833382,-0.35863523172378436
HELP,0.06352915866377445,0.22558879679005542,-0.17684081533145107,-0.4332988753649076,-0.13023975307561309,2.0948656050709586,0.21822227045805784,-0.4024694896604783,0.40102519618513405,-0.11553712767770052,-0.2098642791481648,-0.07821878985407231,-0.09828959797475242,0.08158635435388048,-0.049821034551629076,0.3580471025228664,-0.05975037368985467,0.28469138630053564,-0.20182784331651832,0.42526995067640977,0.1697626390043746,0.38096301134213506,-0.020953895086317825,0.149839856653992,-0.35093314635379513,0.32324785855798216,-0.4376255844487625,-0.23850373620442972,0.07832721667461795,0.1038100320186669,-0.3943628846258108,0.3650613277981282,0.5428293413842623,0.1616453502738107,0.09895548323015832,0.31399755634316545,-0.08442310498014939,-0.06026330670591062,0.4804699464856415,0.6131315283903568,0.37197712336024363,-0.093572869697992,-0.311478967079343,-0.27049319367468366,-0.03499285214315274,-0.12855975391773167,-0.05284719434316083,0.04369595845890338,0.29728888487431915,0.18071383254923662,0.19530978659350584,-0.5421145020272207,-0.5123382395977094,0.33111057351682993,0.12525591537012537,-0.03971585662790103,-0.41925625384897847,-0.33882205369040164,0.18868113760659777,0.3093634436303763,0.33287707573954023,0.0643926570628877,-0.0014795756974099739,0.307772514960775,-0.13997452625715548,0.09258263445119527,0.4707567194544823,0.2903693485983852,0.2868660510528338,-0.18500341095206513,-0.02892558425350658,0.3062038525853109,-0.20388864802412857
HELP,-0.13303177276290917,0.17752908725367733,-0.11341655656605582,-0.4399213851115624,-0.08235143423900629,1.9605919045310027,0.14805634204910909,-0.4201977656311833,0.5058962633238853,-0.3361379955224274,-0.17451385859604243,-0.13712164732467505,0.13307416583230955,0.13404644764518692,-0.01599419699858971,0.06801893744647688,-0.18924568144219986,0.20276898416246675,-0.383227058410046,0.18322721517041632,0.12562251657477608,0.13547841402891056,-0.20865218926690823,0.22301928558344786,-0.24257720480015202,0.40005009252907037,-0.4606866830350922,-0.35563820178259975,0.04311083905618224,0.24661478216604818,-0.4267090831796052,0.35348093969045624,0.6082387199165251,-0.013022165849070635,0.03870997883237624,0.23329916209434715,-0.019576102467534995,0.020533602044964162,0.3873585838397414,0.4358388493667738,0.4302616516127659,-0.32897518863587194,-0.3288805217926695,-0.3451310116060343,-0.1325270394814673,-0.17832006867520042,-0.10177320031818035,-0.03770942347895262,0.2515487408504399,0.2806309943336876,0.3013905916090531,-0.5185186884468218,-0.48523910192510106,0.24612189229045156,-0.01785962240401269,0.09204655578170817,-0.26279808156678686,-0.3041821921811438,0.11290289427256359,0.3550460549606576,0.36199504243273906,0.08827836011695585,-0.14419659712631744,0.29056489743869685,0.10308969965295159,-0.006669019133773331,0.3394169210529304,0.3251932614109812,0.4815799851930667,-0.2649021096016415,-0.039722142129673954,0.37896839412549743,-0.42101611655487425
HELP,-0.017125906682664567,0.2368130010480846,-0.3668300779877478,-0.4622497626863186,-0.24377019259917734,2.1258239064062483,0.08885113207017062,-0.3563344375830686,0.38216826462743425,-0.2953719171160099,-0.3299947506914667,-0.07605469737161846,0.15367728094022232,0.20017482042418167,-0.00414997856450234,0.24057043321230703,-0.20483759391746406,0.2590979453232304,-0.40802927621959034,0.28934160435095735,0.10067037765938706,0.2185610233207227,-0.004845785354323251,0.1900160961749225,-0.2861925582653245,0.34853368106811994,-0.38391460628407975,-0.187137733001656,0.18131907404084013,0.3316650313330791,-0.44828349289538655,0.4391362585677435,0.36814554543830325,0.14586332508486421,0.003200269585943879,0.2432657822922442,-0.08946706461336577,-0.10335755168884526,0.5469400549072291,0.5277966002767562,0.4214183976790271,-0.24945030006155133,-0.22908206256334906,-0.08066739550558338,-0.05056027011633892,-0.17431011504969832,-0.12433772605087233,0.26319888113687734,0.23301502885901398,0.23319759037839133,0.43149841942003153,-0.45605473009556874,-0.36130150151760215,0.21648055613639267,0.016655420594350757,0.1968953968373386,-0.5015203170467065,-0.2567901220103057,0.15888912335679603,0.2800495286712372,0.3838785876916508,0.009430430381132948,0.04920877147115452,0.43547779273596177,0.1609411763339349,-0.05162826422275554,0.41398551929435284,0.34387258572986135,0.5303803236252304,-0.22427372143347585,0.04764855878274325,0.3957955311519684,-0.33495066578599025
HELP,-0.15095800061692027,0.13357619366005882,-0.04165105799756991,-0.4877237020374896,-0.09455574623957164,1.911079503617785,-0.05880766487468414,-0.41439708275032405,0.40913696784725573,-0.2721246219289573,-0.3486014628280508,-0.2733575480022111,0.1383372454168026,0.20249007527772903,0.10200842189531635,0.10998918312618287,-0.11509208382098478,0.2290115315076879,-0.37125968662210307,0.24566274123930654,0.22029546123871727,0.25994857966350954,-0.026289088575123062,0.16051587340022272,-0.38306185398167913,0.3969906802113066,-0.3503547099716717,-0.4540082481692384,0.07839189568155872,0.1539695053853973,-0.4278238179788188,0.4026707911078589,0.4698676924884824,0.04197074195886849,-0.13773972807975776,0.07383997014255747,-0.1821370600139818,-0.04121565436152868,0.3620760136300951,0.5614593022680664,0.35831406110756014,-0.12420520646505562,-0.13762346024169603,-0.3584075314138362,-0.0512983708916222,-0.21780830647491567,-0.3587315198383233,0.005065651875286389,0.32452056566265386,0.39709413848481817,0.3866378184950918,-0.44192499898355964,-0.4539728008517309,0.4239959938604785,0.20493795848124313,0.031193259400185414,-0.6074120646104462,-0.41254119589042526,0.24410478425826188,0.35541720684872524,0.43164275001810004,-0.14283258360145534,-0.014780880284879692,0.3094111659569283,0.05425167141648028,-0.015028837575783348,0.32209794189684626,0.22716736164767826,0.5057383892370731,-0.2621701756505662,0.07334803121180085,0.27056222372317157,-0.6251580513649411
HELP,-0.1185892017849305,0.04882664590551758,-0.13046295604241887,-0.20827726344742187,-0.0492981962339067,2.149357632330546,0.17180267040102176,-0.4664351959349156,0.4128268996446966,-0.08867406270026851,-0.10986549921157343,-0.2489360206631255,0.09745693178190136,-0.069653256939715,0.05738724459819611,0.34180523943709856,-0.18027831233575972,0.22867379722362086,-0.29586784551919587,0.31601751158606256,0.17030161179825246,0.1975055194944627,-0.032351790910289696,0.24667792693897717,-0.36130475782733246,0.2729028652778353,-0.5253000147650415,-0.3716084434906275,0.13573667842565065,0.2512560485679567,-0.47520046846355896,0.4416863018603862,0.44714280723891686,0.17638908982564155,0.007888130182200342,0.2161727172835782,-0.15312114590907766,0.09846827886704258,0.3705806206906911,0.4878679837733064,0.4214322888139054,-0.20339323832719186,-0.31989615511089503,-0.19350865941793569,0.029936974981804282,-0.260793145707725,-0.2321396125269486,0.017320506961802387,0.16887267467796077,0.28318406129933016,0.20195479220991475,-0.4916472243640803,-0.40280306605638727,0.32271568553251684,0.0022341039276330757,0.09341457230252878,-0.4388415134066175,-0.262625475272584,0.1214875273931113,0.538016084891233,0.48172826949590664,0.19887156923605315,0.00571718210455751,0.3262523033179391,-0.06894546047477716,-0.04790681862984841,0.5572370896539538,0.24816997786853956,0.5626150303728513,-0.38122192607323746,-0.05990203607050544,0.31517363091148426,-0.3939521662672253
HELP,-0.002893873838160421,0.15421392363445857,-0.19168915812018744,-0.48180042506341775,-0.13043651122614316,1.8573085207538085,0.05526405984573614,-0.33381358561442565,0.23874041916085473,-0.10173645486288077,-0.2836700449654511,-0.264709719731052,0.136382979381739,0.16350542016574598,0.08082434995119832,0.2576850274614183,-0.09651318948729413,0.14474471540092185,-0.36642476494045273,0.20972718427502168,0.26178120374749686,0.15253006803367555,0.04918592166982441,0.20987008807995575,-0.4891875083336371,0.3045944602512645,-0.3409473512471759,-0.4132971020232556,0.08677911731287463,0.17680815255057591,-0.4488646106070154,0.41707185860472207,0.4109783279768993,0.029114416689000513,0.00414532231903194,0.17381597957645561,-0.23649525212868838,-0.0818598173910512,0.40991838310789586,0.5311515559935209,0.5475914069561664,-0.2956253799156621,-0.0955060963167397,-0.28271188292722943,0.027994994254689792,-0.24356830352927183,-0.19546106585054285,0.06105645957800844,0.25832986112204637,0.28195597195060584,0.36801301011153775,-0.5433343980124289,-0.5314389533221454,0.21605186521954556,0.024170470133790985,0.06132822542685033,-0.5234271767512065,-0.22311790330366957,0.3193598095523032,0.318804653163864,0.3823024514851199,0.04519242146103122,0.0007689293992540203,0.38656678960644547,-0.019858815794968593,0.16342809414350146,0.43266603556833727,0.24033088512974315,0.36197719040375265,-0.322856925435489,0.1341954599552666,0.2409720479852553,-0.44228750616965146
HELP,-0.12167370178820487,0.11689725291900227,-0.18007271294440877,-0.5904333870532062,-0.13689729233100456,1.9225167649250694,0.07605326796748318,-0.3611022578052852,0.4585462876953177,-0.2373960866368366,-0.23778717996921422,-0.3757935110076208,0.0435140143530109,0.12507382877460965,-0.04246117203146048,0.15855592940127014,-0.0012471545825665231,0.4275906967880955,-0.2872723286228283,0.3737336379954131,-0.014264728186363373,0.12020419429728997,-0.056043232726592146,0.14812312477150902,-0.4593984751184596,0.14754901372805954,-0.41357079701566923,-0.307766159866054,0.20494161182443482,0.17634671427469445,-0.4933614882761387,0.2063660552451623,0.4501223018734277,0.17803911549268475,-0.06769797359858101,0.41287055776324155,-0.19217023453595647,0.005023816848190902,0.3071027803678738,0.4786330528555559,0.2687235324629694,-0.18205609663510824,-0.20957670568440362,-0.09359218012376493,-0.14028638511295488,-0.17298761774424287,-0.0806818795100217,0.15601948318718434,0.1933017350831878,0.044199647103425804,0.3421803908299105,-0.4800155710493914,-0.4975998577581591,0.3504985897858666,0.029485259272277235,-0.02739493045930365,-0.6019293229133207,-0.33500326003938236,0.32979528846682066,0.41700403202529795,0.4320723845394035,-0.014113378339782661,0.02568279754240276,0.42642530973771847,-0.0016230586049198956,0.06301215839206079,0.3772098017376262,0.4451452516026851,0.46845560696755884,-0.18210840004415615,-0.022377295319702388,0.4271230175987517,-0.41385836656446634
HELP,-0.06793807131954285,0.248956103909114,-0.24180594207317874,-0.4548753420375372,-0.06987105696186902,1.9720811700439316,0.09023833532638863,-0.24914316886445187,0.2813990625678051,-0.11441431956788761,-0.15902525846994148,-0.0508379280513844,-0.04985593177066816,-0.02481842559720021,0.11076919935581299,0.0673737311422023,-0.3119789807482741,0.24299989863551177,-0.30931881853161947,0.40999879496891123,0.14898883205585417,0.13454917770242336,0.006464592142974148,0.20456925134441678,-0.3849037676669209,0.33731222041325964,-0.600859655625806,-0.4246677692570091,0.1904113953186333,0.2543769704948195,-0.4495502051823111,0.5102182979922378,0.3831983182111827,0.08792232231067042,-0.0077358722092404734,0.20608477201617936,-0.16358162184066669,-0.021751080408634764,0.3042035829915313,0.47017365579185805,0.3208009727301556,-0.22430272302842208,-0.15760009385122786,-0.2248173498527701,-0.1524075380092187,-0.19599161226443484,-0.19234489290722454,0.16819767233127708,0.2506865772921476,0.3723392584010829,0.40746273473333905,-0.4800620371431101,-0.39501748488339666,0.2579240479556017,0.035795373137845345,0.04922593805409532,-0.3860966629976462,-0.13004713669196286,0.2022461614607692,0.4329368182135046,0.49082607216026086,0.04451996962185851,-0.04566865999862381,0.46912735262231087,0.18197746688322863,-0.001851842727752101,0.37542820454365916,0.33892565328911006,0.4531375531759749,-0.2979086307190877,-0.07562656579165161,0.3669282238533401,-0.34473724947884743
HELP,-0.018675165391067006,0.14609571204789393,-0.18007314940161798,-0.391614997381467,-0.0996435978380937,1.8932869784306892,0.11184882421020818,-0.555721819527097,0.3704142674607428,-0.17605022906851167,-0.22904786514613415,-0.0812558973811843,0.0561642430047011,0.0836731464782419,0.05483296872734349,0.40496542417561965,-0.17188102937562977,0.19852954726330924,-0.25684402135297835,0.4318789775544858,0.1380062084321531,0.25049483263609973,0.07985164154557359,0.24836677619847697,-0.41015827164265634,0.2956732163923156,-0.45095513035344087,-0.3145704538182921,0.14944751042457466,0.2661270592966147,-0.4541410729769927,0.4651951866143013,0.5424144542201242,0.13631897752086947,-0.08565151378622946,0.22688248950237452,-0.09581698555979724,-0.11737699059445145,0.24869678502310857,0.5763020532530552,0.4679823364529354,-0.18901353283455133,-0.3536763176734011,-0.1433332489933627,-0.03666899260607065,-0.3125787934359082,-0.011844531119033441,0.13333161801025784,0.2308389598076344,0.2053190185890996,0.15320581464456184,-0.4203486688140888,-0.4313176337415859,0.27385655010198173,0.13535763892076566,-0.03256804775754736,-0.4951549378950321,-0.31268685920955996,0.11605070650375349,0.36457949213125396,0.4513844790863109,-0.027338380413327666,-0.02471422607419388,0.4679301870506264,0.23055581609044015,0.028321459287879394,0.3445416083992843,0.4079690515392636,0.2933319578550173,-0.3085348111952324,-0.03131387745234743,0.24970928455731886,-0.41125411116663263
HELP,-0.145874623568088,0.11916464739144968,-0.1562097641188681,-0.5208416984237276,-0.13455254617087675,1.91201290214757,0.19108877966342003,-0.42791864901423327,0.4509697526579137,-0.1842601119741127,-0.2105080511652132,-0.09188135359200131,-0.012349034253715335,0.006833444929407524,0.13247765864684727,0.19695154346548563,-0.408672163857509,0.26582705412060026,-0.31388315920834087,0.07325173968251242,0.2705249564413187,0.12611131243833834,0.007838446342261218,0.14892300905333972,-0.5232710669768659,0.26591046627853365,-0.5192593934265577,-0.2644047373938115,0.06498665344922418,0.19766221413255178,-0.498517148660965,0.5164568318444099,0.5907437506025855,0.20072968490424548,0.02063844250916988,0.26458137562940665,-0.2689176731108667,-0.02640109603177815,0.36144221054668635,0.30961445652275676,0.5116325895844143,-0.2932183287475419,-0.17185560718841203,-0.1317957820098848,-0.01415144948086628,-0.1368018614669817,-0.17501231482683866,0.2692649642240127,0.2659757115702198,0.2597127330774133,0.2624974603938208,-0.5423088176467546,-0.41408252961649006,0.3067840403637322,-0.030069366947574297,-0.03693346373991202,-0.5490069867718267,-0.14899550146144053,0.089293999713472,0.3320692064566094,0.5330106178821276,-0.08935254908383146,-0.012685353319166925,0.27154828478413545,0.1670700792406378,0.1763292055839105,0.46520909579312736,0.3526034989882193,0.36264412613307606,-0.12596666626650357,0.04579118700404967,0.41072094974933715,-0.3972941676345674
